station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
JFK,2023-08-28 08:51,70.00,66.00,87.14,110.00,10.00,0.00,30.05,1017.50,10.00,,SCT,OVC,,,1200.00,2300.00,,,,,,,,,,70.00,KJFK 281251Z 11010KT 10SM SCT012 OVC023 21/19 A3005 RMK AO2 SLP175 T02110189 $,
JFK,2023-08-28 09:51,71.00,66.00,84.22,100.00,9.00,0.00,30.06,1018.00,10.00,,SCT,OVC,,,1500.00,2300.00,,,,,,,,,,71.00,KJFK 281351Z 10009KT 10SM SCT015 OVC023 22/19 A3006 RMK AO2 SLP180 T02170189,
JFK,2023-08-28 10:51,72.00,65.00,78.62,120.00,10.00,0.00,30.07,1018.40,10.00,,OVC,,,,2100.00,,,,,,,,,,,72.00,KJFK 281451Z 12010KT 10SM OVC021 22/18 A3007 RMK AO2 SLP184 T02220183 53008,
JFK,2023-08-28 11:51,71.00,64.00,78.54,100.00,9.00,0.00,30.07,1018.10,10.00,,OVC,,,,1900.00,,,,,,,,,,,71.00,KJFK 281551Z 10009KT 10SM OVC019 22/18 A3007 RMK AO2 SLP181 T02170178,
JFK,2023-08-28 12:51,71.00,65.00,81.34,110.00,10.00,0.00,30.07,1018.10,10.00,,OVC,,,,1900.00,,,,,,,,,,,71.00,KJFK 281651Z 11010KT 10SM OVC019 22/18 A3007 RMK AO2 SLP181 T02170183,
JFK,2023-08-28 13:51,73.00,66.00,78.70,110.00,9.00,0.00,30.06,1018.00,10.00,,SCT,OVC,,,1700.00,2500.00,,,,,,,,,,73.00,KJFK 281751Z 11009KT 10SM SCT017 OVC025 23/19 A3006 RMK AO2 SLP180 T02280189 10233 20206 56003,
JFK,2023-08-28 14:51,73.00,65.00,76.01,120.00,10.00,0.00,30.05,1017.40,10.00,,BKN,BKN,BKN,,1900.00,11000.00,25000.00,,,,,,,,,73.00,KJFK 281851Z 12010KT 10SM BKN019 BKN110 BKN250 23/18 A3005 RMK AO2 SLP174 T02280183,
JFK,2023-08-28 15:51,73.00,66.00,78.70,120.00,9.00,0.00,30.04,1017.10,10.00,,BKN,OVC,,,2100.00,14000.00,,,,,,,,,,73.00,KJFK 281951Z 12009KT 10SM BKN021 OVC140 23/19 A3004 RMK AO2 SLP171 T02280189,
JFK,2023-08-28 16:51,72.00,65.00,78.62,120.00,8.00,0.00,30.04,1017.30,10.00,,BKN,OVC,,,2000.00,14000.00,,,,,,,,,,72.00,KJFK 282051Z 12008KT 10SM BKN020 OVC140 22/18 A3004 RMK AO2 SLP173 T02220183 55008,
JFK,2023-08-28 17:51,71.00,64.00,78.54,120.00,8.00,0.00,30.04,1017.30,10.00,,BKN,BKN,BKN,,1800.00,14000.00,25000.00,,,,,,,,,71.00,KJFK 282151Z 12008KT 10SM BKN018 BKN140 BKN250 22/18 A3004 RMK AO2 SLP173 T02170178,
JFK,2023-08-28 18:51,70.00,65.00,84.16,110.00,9.00,0.00,30.05,1017.50,10.00,,OVC,,,,2000.00,,,,,,,,,,,70.00,KJFK 282251Z 11009KT 10SM OVC020 21/18 A3005 RMK AO2 SLP175 T02110183,
JFK,2023-08-28 19:51,70.00,65.00,84.16,110.00,6.00,0.00,30.04,1017.20,10.00,,FEW,OVC,,,1300.00,2500.00,,,,,,,,,,70.00,KJFK 282351Z 11006KT 10SM FEW013 OVC025 21/18 A3004 RMK AO2 SLP172 T02110183 10233 20211 58000,
JFK,2023-08-28 20:51,69.00,65.00,87.08,100.00,7.00,0.00,30.05,1017.40,10.00,,SCT,OVC,,,1500.00,2200.00,,,,,,,,,,69.00,KJFK 290051Z 10007KT 10SM SCT015 OVC022 21/18 A3005 RMK AO2 SLP174 T02060183,
JFK,2023-08-28 21:51,70.00,65.00,84.16,120.00,4.00,0.00,30.05,1017.50,10.00,,FEW,OVC,,,1300.00,2000.00,,,,,,,,,,70.00,KJFK 290151Z 12004KT 10SM FEW013 OVC020 21/18 A3005 RMK AO2 SLP175 T02110183,
JFK,2023-08-28 22:51,69.00,65.00,87.08,70.00,5.00,0.00,30.05,1017.50,10.00,,FEW,OVC,,,1400.00,1900.00,,,,,,,,,,69.00,KJFK 290251Z 07005KT 10SM FEW014 OVC019 21/18 A3005 RMK AO2 SLP175 T02060183 51003,
JFK,2023-08-28 23:14,69.00,65.00,87.08,60.00,6.00,0.00,30.05,,10.00,,FEW,SCT,BKN,,1800.00,2200.00,20000.00,,,,,,,,,69.00,KJFK 290314Z 06006KT 10SM FEW018 SCT022 BKN200 21/18 A3005 RMK AO2 T02060183,
JFK,2023-08-28 23:51,68.00,64.00,87.03,70.00,6.00,0.00,30.04,1017.30,10.00,,FEW,SCT,BKN,,1900.00,2200.00,18000.00,,,,,,,,,68.00,KJFK 290351Z 07006KT 10SM FEW019 SCT022 BKN180 20/18 A3004 RMK AO2 SLP173 T02000178,
JFK,2023-08-29 00:24,68.00,65.00,90.13,70.00,5.00,0.00,30.05,,10.00,,BKN,OVC,,,1700.00,16000.00,,,,,,,,,,68.00,KJFK 290424Z COR 07005KT 10SM BKN017 OVC160 20/18 A3005 RMK AO2 T02000183,
JFK,2023-08-29 00:51,69.00,65.00,87.08,70.00,3.00,0.00,30.05,1017.40,10.00,,BKN,BKN,,,1600.00,15000.00,,,,,,,,,,69.00,KJFK 290451Z 07003KT 10SM BKN016 BKN150 21/18 A3005 RMK AO2 SLP174 T02060183 402330194,
JFK,2023-08-29 01:49,69.80,64.40,82.98,50.00,6.00,0.00,30.03,,10.00,,BKN,BKN,BKN,,1400.00,15000.00,22000.00,,,,,,,,,69.80,KJFK 290549Z 05006KT 10SM BKN014 BKN150 BKN220 21/18 A3003 RMK AO2 FIBI (RM) IEM_GHCNH,
JFK,2023-08-29 01:51,69.00,64.00,84.09,60.00,6.00,0.00,30.03,1016.80,10.00,,BKN,BKN,BKN,,1400.00,15000.00,22000.00,,,,,,,,,69.00,KJFK 290551Z 06006KT 10SM BKN014 BKN150 BKN220 21/18 A3003 RMK AO2 SLP168 T02060178 10211 20194 58007,
JFK,2023-08-29 02:49,68.00,64.40,88.26,60.00,6.00,0.00,30.01,,10.00,,FEW,SCT,BKN,,1800.00,16000.00,25000.00,,,,,,,,,68.00,KJFK 290649Z 06006KT 10SM FEW018 SCT160 BKN250 20/18 A3001 RMK AO2 FIBI (RM) IEM_GHCNH,
JFK,2023-08-29 02:51,68.00,64.00,87.03,50.00,6.00,0.00,30.01,1016.00,10.00,,FEW,SCT,BKN,,1800.00,16000.00,25000.00,,,,,,,,,68.00,KJFK 290651Z 05006KT 10SM FEW018 SCT160 BKN250 20/18 A3001 RMK AO2 SLP160 T02000178,
JFK,2023-08-29 03:51,67.00,64.00,90.09,30.00,4.00,0.00,29.99,1015.60,10.00,,FEW,BKN,BKN,,1900.00,15000.00,25000.00,,,,,,,,,67.00,KJFK 290751Z 03004KT 10SM FEW019 BKN150 BKN250 19/18 A2999 RMK AO2 SLP156 T01940178,
JFK,2023-08-29 04:51,67.00,65.00,93.29,60.00,4.00,0.00,29.98,1015.30,10.00,,FEW,SCT,BKN,,1700.00,6000.00,25000.00,,,,,,,,,67.00,KJFK 290851Z 06004KT 10SM FEW017 SCT060 BKN250 19/18 A2998 RMK AO2 SLP153 T01940183 56015,
JFK,2023-08-29 05:28,68.00,64.00,87.03,40.00,4.00,0.00,29.99,,10.00,,BKN,OVC,,,1200.00,6000.00,,,,,,,,,,68.00,KJFK 290928Z 04004KT 10SM BKN012 OVC060 20/18 A2999 RMK AO2 T02000178,
JFK,2023-08-29 05:51,67.00,64.00,90.09,30.00,5.00,0.00,29.99,1015.40,10.00,,BKN,OVC,,,1100.00,5500.00,,,,,,,,,,67.00,KJFK 290951Z 03005KT 10SM BKN011 OVC055 19/18 A2999 RMK AO2 SLP154 T01940178,
JFK,2023-08-29 06:51,68.00,65.00,90.13,50.00,5.00,0.00,29.99,1015.60,10.00,,BKN,BKN,BKN,,1000.00,5000.00,25000.00,,,,,,,,,68.00,KJFK 291051Z 05005KT 10SM BKN010 BKN050 BKN250 20/18 A2999 RMK AO2 SLP156 CIG 008V012 T02000183,
JFK,2023-08-29 07:51,69.00,65.00,87.08,50.00,7.00,0.00,29.98,1015.30,10.00,,BKN,BKN,,,1100.00,25000.00,,,,,,,,,,69.00,KJFK 291151Z 05007KT 10SM BKN011 BKN250 21/18 A2998 RMK AO2 SLP153 CIG 009V013 T02060183 10206 20194 58000,
JFK,2023-08-29 08:51,71.00,66.00,84.22,60.00,6.00,0.00,29.99,1015.40,10.00,,BKN,BKN,BKN,,1100.00,5500.00,25000.00,,,,,,,,,71.00,KJFK 291251Z 06006KT 10SM BKN011 BKN055 BKN250 22/19 A2999 RMK AO2 SLP154 T02170189,
JFK,2023-08-29 09:40,73.00,67.00,81.48,70.00,5.00,0.00,29.99,,10.00,,BKN,BKN,BKN,,1500.00,4800.00,25000.00,,,,,,,,,73.00,KJFK 291340Z 07005KT 10SM BKN015 BKN048 BKN250 23/19 A2999 RMK AO2 T02280194,
JFK,2023-08-29 09:51,74.00,67.00,78.78,60.00,7.00,0.00,29.99,1015.40,10.00,,BKN,BKN,BKN,,1500.00,4500.00,25000.00,,,,,,,,,74.00,KJFK 291351Z 06007KT 10SM BKN015 BKN045 BKN250 23/19 A2999 RMK AO2 SLP154 T02330194,
JFK,2023-08-29 10:51,76.00,68.00,76.27,70.00,6.00,0.00,29.98,1015.10,10.00,,BKN,BKN,BKN,,1900.00,4500.00,25000.00,,,,,,,,,76.00,KJFK 291451Z 07006KT 10SM BKN019 BKN045 BKN250 24/20 A2998 RMK AO2 SLP151 T02440200 58002,
JFK,2023-08-29 11:51,76.00,69.00,78.94,120.00,6.00,0.00,29.96,1014.60,10.00,,BKN,BKN,BKN,,2300.00,4700.00,25000.00,,,,,,,,,76.00,KJFK 291551Z 12006KT 10SM BKN023 BKN047 BKN250 24/21 A2996 RMK AO2 SLP146 T02440206,
JFK,2023-08-29 12:51,78.00,70.00,76.45,130.00,7.00,0.00,29.95,1014.20,10.00,,FEW,BKN,BKN,BKN,1800.00,2800.00,4700.00,25000.00,,,,,,,,78.00,KJFK 291651Z 13007KT 10SM FEW018 BKN028 BKN047 BKN250 26/21 A2995 RMK AO2 SLP142 BKN028 V SCT T02560211,
JFK,2023-08-29 13:51,80.00,69.00,69.17,130.00,9.00,0.00,29.94,1013.70,10.00,,BKN,BKN,BKN,,2700.00,14000.00,25000.00,,,,,,,,,82.85,KJFK 291751Z 13009KT 10SM BKN027 BKN140 BKN250 27/21 A2994 RMK AO2 SLP137 T02670206 10267 20206 58014,
JFK,2023-08-29 14:51,75.00,69.00,81.62,100.00,5.00,0.00,29.91,1013.00,10.00,,BKN,BKN,BKN,BKN,1800.00,3500.00,14000.00,25000.00,,,,,,,,75.00,KJFK 291851Z 10005KT 10SM BKN018 BKN035 BKN140 BKN250 24/21 A2991 RMK AO2 SLP130 T02390206,
JFK,2023-08-29 15:51,76.00,70.00,81.69,0.00,0.00,0.00,29.90,1012.40,10.00,,BKN,BKN,BKN,BKN,1700.00,3500.00,14000.00,25000.00,,,,,,,,76.00,KJFK 291951Z 00000KT 10SM BKN017 BKN035 BKN140 BKN250 24/21 A2990 RMK AO2 SLP124 T02440211,
JFK,2023-08-29 16:51,74.00,69.00,84.40,130.00,8.00,0.00,29.89,1012.00,10.00,,BKN,BKN,BKN,BKN,1600.00,3500.00,14000.00,25000.00,,,,,,,,74.00,KJFK 292051Z 13008KT 10SM BKN016 BKN035 BKN140 BKN250 23/21 A2989 RMK AO2 SLP120 T02330206 56017,
JFK,2023-08-29 17:51,75.00,69.00,81.62,110.00,6.00,0.00,29.87,1011.60,10.00,,BKN,BKN,BKN,BKN,1600.00,3500.00,12000.00,25000.00,,,,,,,,75.00,KJFK 292151Z 11006KT 10SM BKN016 BKN035 BKN120 BKN250 24/21 A2987 RMK AO2 SLP116 T02390206,
JFK,2023-08-29 18:12,74.00,70.00,87.34,70.00,5.00,0.00,29.87,,10.00,,BKN,BKN,BKN,BKN,1400.00,3500.00,12000.00,25000.00,,,,,,,,74.00,KJFK 292212Z 07005KT 10SM BKN014 BKN035 BKN120 BKN250 23/21 A2987 RMK AO2 T02330211,
JFK,2023-08-29 18:51,74.00,70.00,87.34,130.00,5.00,0.00,29.86,1011.10,10.00,,BKN,BKN,BKN,BKN,1200.00,2000.00,12000.00,25000.00,,,,,,,,74.00,KJFK 292251Z 13005KT 10SM BKN012 BKN020 BKN120 BKN250 23/21 A2986 RMK AO2 SLP111 T02330211,
JFK,2023-08-29 19:42,72.00,70.00,93.43,120.00,5.00,0.00,29.85,,10.00,,SCT,BKN,BKN,,1400.00,3200.00,23000.00,,,,,,,,,72.00,KJFK 292342Z 12005KT 10SM SCT014 BKN032 BKN230 22/21 A2985 RMK AO2 SCT V BKN T02220211,
JFK,2023-08-29 19:51,72.00,70.00,93.43,100.00,7.00,0.00,29.85,1010.70,10.00,,SCT,BKN,BKN,,1400.00,3200.00,23000.00,,,,,,,,,72.00,KJFK 292351Z 10007KT 10SM SCT014 BKN032 BKN230 22/21 A2985 RMK AO2 SLP107 SCT V BKN T02220211 10272 20222 58012,
JFK,2023-08-29 20:51,73.00,71.00,93.45,120.00,5.00,0.00,29.86,1011.00,10.00,,SCT,BKN,BKN,BKN,1300.00,3500.00,17000.00,25000.00,,,,,,,,73.00,KJFK 300051Z 12005KT 10SM SCT013 BKN035 BKN170 BKN250 23/22 A2986 RMK AO2 SLP110 T02280217,
JFK,2023-08-29 21:51,73.00,71.00,93.45,120.00,5.00,0.00,29.85,1010.90,10.00,,SCT,BKN,BKN,BKN,1400.00,3000.00,16000.00,22000.00,,,,,,,,73.00,KJFK 300151Z 12005KT 10SM SCT014 BKN030 BKN160 BKN220 23/22 A2985 RMK AO2 SLP109 T02280217,
JFK,2023-08-29 22:01,73.00,71.00,93.45,120.00,4.00,0.00,29.86,,10.00,,FEW,BKN,OVC,,900.00,2700.00,20000.00,,,,,,,,,73.00,KJFK 300201Z 12004KT 10SM FEW009 BKN027 OVC200 23/22 A2986 RMK AO2 T02280217,
JFK,2023-08-29 22:51,72.00,71.00,96.66,100.00,3.00,0.00,29.85,1010.60,10.00,,FEW,BKN,OVC,,900.00,2300.00,17000.00,,,,,,,,,72.00,KJFK 300251Z 10003KT 10SM FEW009 BKN023 OVC170 22/22 A2985 RMK AO2 SLP106 T02220217 58001,
JFK,2023-08-29 23:51,72.00,71.00,96.66,120.00,3.00,0.00,29.83,1010.10,10.00,,SCT,BKN,OVC,,800.00,2200.00,15000.00,,,,,,,,,72.00,KJFK 300351Z 12003KT 10SM SCT008 BKN022 OVC150 22/22 A2983 RMK AO2 SLP101 T02220217,
JFK,2023-08-30 00:49,73.40,71.60,94.10,0.00,0.00,0.00,29.82,,10.00,,BKN,BKN,OVC,,800.00,1200.00,2800.00,,,,,,,,,73.40,KJFK 300449Z 00000KT 10SM BKN008 BKN012 OVC028 23/22 A2982 RMK AO2,
JFK,2023-08-30 00:51,73.00,72.00,96.68,0.00,0.00,0.00,29.82,1009.70,10.00,,BKN,BKN,OVC,,800.00,1200.00,2800.00,,,,,,,,,73.00,KJFK 300451Z 00000KT 10SM BKN008 BKN012 OVC028 23/22 A2982 RMK AO2 SLP097 T02280222 402720194,
JFK,2023-08-30 01:51,72.00,72.00,100.00,160.00,4.00,0.00,29.79,1008.90,10.00,,BKN,BKN,OVC,,900.00,1400.00,3000.00,,,,,,,,,72.00,KJFK 300551Z 16004KT 10SM BKN009 BKN014 OVC030 22/22 A2979 RMK AO2 SLP089 T02220222 10228 20222 58017,
JFK,2023-08-30 02:49,71.60,71.60,100.00,180.00,4.00,0.00,29.78,,8.00,,BKN,OVC,,,300.00,1500.00,,,,,,,,,,71.60,KJFK 300649Z 18004KT 8SM BKN003 OVC015 22/22 A2978 RMK AO2 FIBI (RM) IEM_GHCNH,
JFK,2023-08-30 02:51,71.00,71.00,100.00,180.00,3.00,0.00,29.78,1008.30,8.00,,BKN,OVC,,,300.00,1500.00,,,,,,,,,,71.00,KJFK 300651Z 18003KT 8SM BKN003 OVC015 22/22 A2978 RMK AO2 SLP083 T02170217,
JFK,2023-08-30 03:51,71.00,71.00,100.00,170.00,4.00,0.00,29.75,1007.50,9.00,,BKN,OVC,,,400.00,1600.00,,,,,,,,,,71.00,KJFK 300751Z 17004KT 9SM BKN004 OVC016 22/22 A2975 RMK AO2 SLP075 T02170217,
JFK,2023-08-30 04:16,71.00,71.00,100.00,180.00,4.00,0.00,29.75,,1.75,,OVC,,,,300.00,,,,BR,,,,,,,71.00,KJFK 300816Z 18004KT 1 3/4SM BR OVC003 22/22 A2975 RMK AO2 T02170217,
JFK,2023-08-30 04:49,71.60,71.60,100.00,180.00,4.00,0.00,29.74,,2.00,,OVC,,,,200.00,,,,BR,,,,,,,71.60,KJFK 300849Z 18004KT 2SM BR OVC002 22/22 A2974 RMK AO2 FIBI (RM) IEM_GHCNH,
JFK,2023-08-30 04:51,71.00,71.00,100.00,170.00,4.00,0.00,29.74,1007.20,1.75,,OVC,,,,200.00,,,,BR,,,,,,,71.00,KJFK 300851Z 17004KT 1 3/4SM BR OVC002 22/22 A2974 RMK AO2 SLP072 T02170217 56017,
JFK,2023-08-30 05:14,71.00,71.00,100.00,180.00,5.00,0.00,29.74,,2.00,,OVC,,,,200.00,,,,BR,,,,,,,71.00,KJFK 300914Z 18005KT 2SM R04R/5000VP6000FT BR OVC002 22/22 A2974 RMK AO2 T02170217,
JFK,2023-08-30 05:40,71.00,71.00,100.00,210.00,5.00,0.00,29.74,,3.00,,OVC,,,,200.00,,,,BR,,,,,,,71.00,KJFK 300940Z 21005KT 3SM BR OVC002 22/22 A2974 RMK AO2 T02170217,
JFK,2023-08-30 05:51,71.00,71.00,100.00,210.00,6.00,0.00,29.74,1006.90,9.00,,OVC,,,,200.00,,,,,,,,,,,71.00,KJFK 300951Z 21006KT 9SM OVC002 22/22 A2974 RMK AO2 SLP069 T02170217,
JFK,2023-08-30 06:51,71.00,71.00,100.00,200.00,6.00,0.00,29.72,1006.50,10.00,,BKN,BKN,BKN,,700.00,2200.00,13000.00,,,,,,,,,71.00,KJFK 301051Z 20006KT 10SM BKN007 BKN022 BKN130 22/22 A2972 RMK AO2 SLP065 T02170217,
JFK,2023-08-30 07:43,72.00,71.00,96.66,220.00,9.00,0.00,29.73,,10.00,,BKN,OVC,,,1000.00,13000.00,,,,,,,,,,72.00,KJFK 301143Z 22009KT 10SM BKN010 OVC130 22/22 A2973 RMK AO2 CIG 008V012 T02220217,
JFK,2023-08-30 07:51,72.00,71.00,96.66,210.00,5.00,0.00,29.73,1006.60,10.00,,BKN,OVC,,,1000.00,13000.00,,,,,,,,,,72.00,KJFK 301151Z 21005KT 10SM BKN010 OVC130 22/22 A2973 RMK AO2 SLP066 CIG 008V012 T02220217 10222 20211 55005,
JFK,2023-08-30 08:49,73.40,71.60,94.10,220.00,6.00,0.00,29.72,,10.00,,BKN,OVC,,,700.00,2800.00,,,,,,,,,,73.40,KJFK 301249Z 22006KT 10SM BKN007 OVC028 23/22 A2972 RMK AO2 FIBI (BH) IEM_GHCNH,
JFK,2023-08-30 08:51,73.00,72.00,96.68,220.00,7.00,0.00,29.73,1006.50,10.00,,BKN,OVC,,,700.00,2800.00,,,,,,,,,,73.00,KJFK 301251Z 22007KT 10SM BKN007 OVC028 23/22 A2973 RMK AO2 SLP065 T02280222,
JFK,2023-08-30 09:37,73.00,72.00,96.68,240.00,7.00,,29.74,,4.00,,BKN,OVC,,,700.00,2500.00,,,-RA BR,,,,,,,73.00,KJFK 301337Z 24007KT 4SM -RA BR BKN007 OVC025 23/22 A2974 RMK AO2 RAB34 P0000 T02280222,
JFK,2023-08-30 09:51,73.00,72.00,96.68,280.00,8.00,0.06,29.73,1006.90,7.00,,BKN,BKN,OVC,,700.00,3200.00,4500.00,,-RA,,,,,,,73.00,KJFK 301351Z 28008KT 7SM -RA BKN007 BKN032 OVC045 23/22 A2973 RMK AO2 RAB34 SLP069 BKN007 V SCT P0006 T02280222,
JFK,2023-08-30 10:19,71.00,68.00,90.25,330.00,10.00,0.01,29.73,,4.00,,SCT,BKN,OVC,,600.00,2800.00,5500.00,,RA BR,,,,,,,71.00,KJFK 301419Z 33010KT 4SM RA BR SCT006 BKN028 OVC055 22/20 A2973 RMK AO2 P0001 T02170200,
JFK,2023-08-30 10:51,70.00,68.00,93.37,210.00,3.00,0.07,29.73,1006.60,9.00,,FEW,SCT,BKN,BKN,1000.00,2800.00,7500.00,14000.00,,,,,,,,70.00,KJFK 301451Z 21003KT 9SM FEW010 SCT028 BKN075 BKN140 21/20 A2973 RMK AO2 RAE48 SLP066 VCSH NE-S P0007 60013 T02110200 58001,
JFK,2023-08-30 11:51,72.00,68.00,87.24,250.00,5.00,0.00,29.72,1006.20,10.00,,SCT,SCT,BKN,BKN,2500.00,7500.00,11000.00,14000.00,,,,,,,,72.00,KJFK 301551Z 25005KT 10SM SCT025 SCT075 BKN110 BKN140 22/20 A2972 RMK AO2 SLP062 T02220200,
JFK,2023-08-30 12:51,75.00,71.00,87.38,230.00,7.00,0.00,29.70,1005.60,10.00,,FEW,SCT,BKN,BKN,2800.00,8000.00,13000.00,25000.00,,,,,,,,75.00,KJFK 301651Z 23007KT 10SM FEW028 SCT080 BKN130 BKN250 24/22 A2970 RMK AO2 SLP056 T02390217,
JFK,2023-08-30 13:51,79.00,71.00,76.53,180.00,9.00,0.00,29.69,1005.30,10.00,,FEW,FEW,SCT,,3300.00,9000.00,25000.00,,,,,,,,,79.00,KJFK 301751Z 18009KT 10SM FEW033 FEW090 SCT250 26/22 A2969 RMK AO2 SLP053 60013 T02610217 10272 20206 56013,
JFK,2023-08-30 14:51,85.00,65.00,51.22,260.00,12.00,0.00,29.67,1004.80,10.00,,SCT,BKN,,,4900.00,25000.00,,,,,,,,,,86.77,KJFK 301851Z 26012KT 10SM SCT049 BKN250 29/18 A2967 RMK AO2 SLP048 T02940183,
JFK,2023-08-30 15:51,84.00,61.00,45.96,280.00,10.00,0.00,29.67,1004.60,10.00,,SCT,SCT,BKN,,5500.00,7000.00,25000.00,,,,,,,,,84.32,KJFK 301951Z 28010KT 10SM SCT055 SCT070 BKN250 29/16 A2967 RMK AO2 SLP046 T02890161,
JFK,2023-08-30 16:51,83.00,60.00,45.81,300.00,14.00,0.00,29.67,1004.60,10.00,,SCT,BKN,,,6500.00,25000.00,,,,,,,,,,83.19,KJFK 302051Z 30014KT 10SM SCT065 BKN250 28/16 A2967 RMK AO2 SLP046 T02830156 56007,
JFK,2023-08-30 17:51,82.00,59.00,45.66,300.00,10.00,0.00,29.68,1004.90,10.00,,SCT,BKN,,,6500.00,25000.00,,,,,,,,,,82.15,KJFK 302151Z 30010KT 10SM SCT065 BKN250 28/15 A2968 RMK AO2 SLP049 T02780150,
JFK,2023-08-30 18:51,80.00,58.00,47.02,300.00,14.00,0.00,29.69,1005.50,10.00,,FEW,BKN,,,6500.00,25000.00,,,,,,,,,,80.53,KJFK 302251Z 30014KT 10SM FEW065 BKN250 27/14 A2969 RMK AO2 SLP055 T02670144,
JFK,2023-08-30 19:51,78.00,56.00,46.72,320.00,11.00,0.00,29.72,1006.30,10.00,,FEW,BKN,,,6500.00,25000.00,,,,,,,,,,78.00,KJFK 302351Z 32011KT 10SM FEW065 BKN250 26/13 A2972 RMK AO2 SLP063 T02560133 10294 20256 53017,
JFK,2023-08-30 20:51,77.00,57.00,50.07,330.00,15.00,0.00,29.75,1007.30,10.00,20.00,FEW,BKN,,,6500.00,25000.00,,,,,,,,,,77.00,KJFK 310051Z 33015G20KT 10SM FEW065 BKN250 25/14 A2975 RMK AO2 SLP073 T02500139,
JFK,2023-08-30 21:51,74.00,56.00,53.37,340.00,14.00,0.00,29.76,1007.80,10.00,,FEW,BKN,,,10000.00,25000.00,,,,,,,,,,74.00,KJFK 310151Z 34014KT 10SM FEW100 BKN250 23/13 A2976 RMK AO2 SLP078 T02330133,
JFK,2023-08-30 22:51,72.00,57.00,59.20,340.00,13.00,0.00,29.78,1008.50,10.00,19.00,SCT,,,,25000.00,,,,,,,,,,,72.00,KJFK 310251Z 34013G19KT 10SM SCT250 22/14 A2978 RMK AO2 SLP085 T02220139 51022,
JFK,2023-08-30 23:51,69.00,57.00,65.57,340.00,11.00,0.00,29.80,1009.10,10.00,,FEW,SCT,,,13000.00,25000.00,,,,,,,,,,69.00,KJFK 310351Z 34011KT 10SM FEW130 SCT250 21/14 A2980 RMK AO2 SLP091 T02060139,
JFK,2023-08-31 00:51,69.00,56.00,63.24,340.00,10.00,0.00,29.82,1009.60,10.00,,FEW,BKN,,,12000.00,25000.00,,,,,,,,,,69.00,KJFK 310451Z 34010KT 10SM FEW120 BKN250 21/13 A2982 RMK AO2 SLP096 T02060133 402940206,
JFK,2023-08-31 01:51,67.00,56.00,67.75,340.00,11.00,0.00,29.82,1009.90,10.00,,BKN,,,,25000.00,,,,,,,,,,,67.00,KJFK 310551Z 34011KT 10SM BKN250 19/13 A2982 RMK AO2 SLP099 T01940133 10256 20194 51014,
JFK,2023-08-31 02:51,67.00,56.00,67.75,350.00,10.00,0.00,29.82,1009.60,10.00,,BKN,,,,25000.00,,,,,,,,,,,67.00,KJFK 310651Z 35010KT 10SM BKN250 19/13 A2982 RMK AO2 SLP096 T01940133,
JFK,2023-08-31 03:51,66.00,56.00,70.14,340.00,7.00,0.00,29.83,1009.90,10.00,,BKN,,,,25000.00,,,,,,,,,,,66.00,KJFK 310751Z 34007KT 10SM BKN250 19/13 A2983 RMK AO2 SLP099 T01890133,
JFK,2023-08-31 04:51,66.00,56.00,70.14,350.00,10.00,0.00,29.83,1010.20,10.00,,BKN,,,,25000.00,,,,,,,,,,,66.00,KJFK 310851Z 35010KT 10SM BKN250 19/13 A2983 RMK AO2 SLP102 T01890133 53004,
JFK,2023-08-31 05:51,65.00,55.00,70.03,20.00,12.00,0.00,29.85,1010.80,10.00,,BKN,,,,25000.00,,,,,,,,,,,65.00,KJFK 310951Z 02012KT 10SM BKN250 18/13 A2985 RMK AO2 SLP108 T01830128,
JFK,2023-08-31 06:51,64.00,54.00,69.92,10.00,13.00,0.00,29.88,1011.60,10.00,19.00,FEW,FEW,BKN,,3500.00,19000.00,25000.00,,,,,,,,,64.00,KJFK 311051Z 01013G19KT 10SM FEW035 FEW190 BKN250 18/12 A2988 RMK AO2 SLP116 T01780122,
JFK,2023-08-31 07:51,64.00,53.00,67.41,10.00,17.00,0.00,29.89,1012.20,10.00,23.00,FEW,BKN,,,3500.00,25000.00,,,,,,,,,,64.00,KJFK 311151Z 01017G23KT 10SM FEW035 BKN250 18/12 A2989 RMK AO2 SLP122 70013 T01780117 10194 20178 52019,
JFK,2023-08-31 08:51,65.00,53.00,65.09,20.00,15.00,0.00,29.92,1013.10,10.00,,FEW,BKN,,,3700.00,25000.00,,,,,,,27.00,10.00,2023-08-31 08:04,65.00,KJFK 311251Z 02015KT 10SM FEW037 BKN250 18/12 A2992 RMK AO2 PK WND 01027/1204 SLP131 T01830117,
JFK,2023-08-31 09:51,68.00,53.00,58.67,360.00,17.00,0.00,29.92,1013.00,10.00,22.00,FEW,BKN,,,4000.00,25000.00,,,,,,,,,,68.00,KJFK 311351Z 36017G22KT 10SM FEW040 BKN250 20/12 A2992 RMK AO2 SLP130 T02000117,
