YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER_AIRLINE_ID,TAIL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2025,6,29,7,20409,N982JB,12478,12892,900,33,33,1,2,0,,0,26,0,0,0,0
2025,6,29,7,20436,N335FR,12478,10397,900,116,116,1,7,0,,0,0,0,0,0,98
2025,6,29,7,19690,N781HA,12478,12173,905,-1,0,0,-1,0,,0,,,,,
2025,6,29,7,20452,N404YX,12478,11278,908,-8,0,0,-1,0,,0,,,,,
2025,6,29,7,20409,N3203J,12478,14576,915,11,11,0,0,0,,0,,,,,
2025,6,29,7,20409,N3215J,12478,13541,925,92,92,1,6,0,,0,41,0,0,0,36
2025,6,29,7,20452,N243JQ,12478,10721,928,0,0,0,0,0,,0,,,,,
2025,6,29,7,20409,N3240J,12478,13495,929,6,6,0,0,0,,0,,,,,
2025,6,29,7,20409,N2180J,12478,12889,930,-13,0,0,-1,0,,0,,,,,
2025,6,29,7,20452,N215JQ,12478,11066,930,-8,0,0,-1,0,,0,,,,,
2025,6,29,7,20452,N425YX,12478,13931,930,-6,0,0,-1,0,,0,,,,,
2025,6,29,7,19930,N812AK,12478,10299,940,-10,0,0,-1,0,,0,,,,,
2025,6,29,7,20452,N105HQ,12478,11066,940,-8,0,0,-1,0,,0,,,,,
2025,6,29,7,19790,N188DN,12478,12892,955,-4,0,0,-1,0,,0,,,,,
2025,6,29,7,19790,N341DN,12478,13204,955,0,0,0,0,0,,0,,,,,
2025,6,29,7,19930,N984AK,12478,14679,1000,-3,0,0,-1,0,,0,,,,,
2025,6,29,7,20409,N981JT,12478,12892,1010,18,18,1,1,0,,0,,,,,
2025,6,29,7,20409,N3125J,12478,10792,1013,-1,0,0,-1,0,,0,,,,,
2025,6,29,7,20409,N3085J,12478,10154,1035,-5,0,0,-1,0,,0,,,,,
2025,6,29,7,20409,N563JB,12478,10849,1039,-8,0,0,-1,0,,0,,,,,
2025,6,29,7,20409,N633JB,12478,15304,1040,-1,0,0,-1,0,,0,,,,,
2025,6,29,7,20452,N123HQ,12478,14492,1052,-10,0,0,-1,0,,0,,,,,
2025,6,29,7,19805,N103NN,12478,12892,1100,22,22,1,1,0,,0,,,,,
2025,6,29,7,19805,N925AN,12478,13303,1100,59,59,1,3,0,,0,44,0,0,0,0
2025,6,29,7,20409,N3162J,12478,12451,1100,71,71,1,4,0,,0,32,0,0,0,22
2025,6,29,7,20409,N580JB,12478,10721,1100,-3,0,0,-1,0,,0,,,,,
2025,6,29,7,20436,N365FR,12478,14843,1104,6,6,0,0,0,,0,6,0,65,0,0
2025,6,29,7,19790,N308DN,12478,11697,1105,158,158,1,10,0,,0,0,0,150,0,0
2025,6,29,7,19805,N878NN,12478,10423,1105,-1,0,0,-1,0,,0,,,,,
2025,6,29,7,19790,N852DN,12478,13303,1110,-5,0,0,-1,0,,0,,,,,
2025,6,29,7,20452,N242JQ,12478,11057,1112,-2,0,0,-1,0,,0,,,,,
2025,6,29,7,19790,N709TW,12478,14771,1115,34,34,1,2,0,,0,10,0,0,0,9
2025,6,29,7,20409,N584JB,12478,14843,1115,32,32,1,2,0,,0,0,0,0,26,6
2025,6,29,7,19790,N503DZ,12478,14869,1125,0,0,0,0,0,,0,,,,,
2025,6,29,7,19790,N539DN,12478,14747,1125,2,2,0,0,0,,0,,,,,
2025,6,29,7,19790,N365DN,12478,13204,1128,4,4,0,0,0,,0,,,,,
2025,6,29,7,20452,N137HQ,12478,12339,1129,53,53,1,3,0,,0,46,0,0,0,0
2025,6,29,7,19930,N453AS,12478,14771,1130,79,79,1,5,0,,0,0,0,82,0,0
2025,6,29,7,20436,N342FR,12478,15304,1130,-7,0,0,-1,0,,0,,,,,
2025,6,29,7,19790,N659DL,12478,12889,1135,12,12,0,0,0,,0,,,,,
2025,6,29,7,19790,N923DZ,12478,10423,1135,35,35,1,2,0,,0,20,0,0,0,0
2025,6,29,7,20436,N664FR,12478,12892,1137,64,64,1,4,0,,0,7,0,0,0,49
2025,6,29,7,19790,N125DU,12478,13487,1144,-5,0,0,-1,0,,0,,,,,
2025,6,29,7,20452,N120HQ,12478,13933,1149,19,19,1,1,0,,0,,,,,
2025,6,29,7,19790,N198DN,12478,12892,1155,55,55,1,3,0,,0,45,0,0,0,0
2025,6,29,7,19805,N306NY,12478,11057,1159,-6,0,0,-1,0,,0,,,,,
2025,6,29,7,20452,N124HQ,12478,11193,1159,26,26,1,1,0,,0,26,0,5,0,0
2025,6,29,7,20409,N3145J,12478,14321,1200,-3,0,0,-1,0,,0,,,,,
2025,6,29,7,20409,N536JB,12478,13204,1200,37,37,1,2,0,,0,22,0,14,0,15
2025,6,29,7,20409,N929JB,12478,14771,1200,-2,0,0,-1,0,,0,,,,,
2025,6,29,7,20409,N987JT,12478,12892,1210,0,0,0,0,0,,0,,,,,
2025,6,29,7,20452,N206JQ,12478,13541,1210,-7,0,0,-1,0,,0,,,,,
2025,6,29,7,19790,N541DE,12478,14843,1225,2,2,0,0,0,,0,,,,,
2025,6,29,7,19790,N668DN,12478,10397,1229,20,20,1,1,0,,0,,,,,
2025,6,29,7,20452,N129HQ,12478,11042,1240,-7,0,0,-1,0,,0,,,,,
2025,6,29,7,20436,N370FR,12478,13303,1244,-1,0,0,-1,0,,0,0,0,18,0,0
2025,6,29,7,19805,N860NN,12478,11298,1246,7,7,0,0,0,,0,,,,,
2025,6,29,7,19790,N113DQ,12478,12451,1259,-12,0,0,-1,0,,1,,,,,
2025,6,29,7,19805,N336SR,12478,14107,1259,-2,0,0,-1,0,,0,,,,,
2025,6,29,7,19930,N408AS,12478,14747,1300,49,49,1,3,0,,0,0,0,61,0,0
2025,6,29,7,20436,N649FR,12478,11298,1310,5,5,0,0,0,,0,,,,,
2025,6,29,7,20452,N219YX,12478,10154,1310,17,17,1,1,0,,0,,,,,
2025,6,29,7,19790,N173DZ,12478,10397,1329,6,6,0,0,0,,0,,,,,
2025,6,29,7,20409,N3203J,12478,10693,1330,94,94,1,6,0,,0,82,0,2,0,12
2025,6,29,7,20452,N412YX,12478,10693,1336,-4,0,0,-1,0,,0,,,,,
2025,6,29,7,20409,N621JB,12478,10397,1350,-1,0,0,-1,0,,0,,,,,
2025,6,29,7,20452,N410YX,12478,14492,1353,-4,0,0,-1,0,,0,,,,,
2025,6,29,7,19790,N834MH,12478,12892,1355,-3,0,0,-1,0,,0,,,,,
2025,6,29,7,20409,N3215J,12478,10154,1400,27,27,1,1,0,,0,0,0,29,0,27
2025,6,29,7,20409,N3267J,12478,12250,1400,-7,0,0,-1,0,,0,,,,,
2025,6,29,7,19790,N888DU,12478,10423,1409,-7,0,0,-1,0,,0,,,,,
2025,6,29,7,19805,N712US,12478,13930,1413,66,66,1,4,0,,0,20,0,0,0,34
2025,6,29,7,20409,N558JB,12478,15304,1415,41,41,1,2,0,,0,0,0,13,0,19
2025,6,29,7,19805,N318TD,12478,13303,1430,19,19,1,1,0,,0,0,0,48,0,0
2025,6,29,7,20409,N706JB,12478,11697,1430,16,16,1,1,0,,0,3,0,18,0,0
2025,6,29,7,20452,N210JQ,12478,10721,1430,-2,0,0,-1,0,,0,,,,,
2025,6,29,7,20452,N423YX,12478,11066,1430,-8,0,0,-1,0,,0,,,,,
2025,6,29,7,20452,N131HQ,12478,14122,1440,-5,0,0,-1,0,,0,,,,,
